0	0	6694	181	181	
24700	0.00247	6666	5	141	7	8	1	138	27	
24800	0.00248	6666	5	141	7	8	1	138	27	
24900	0.00249	6665	5	141	8	8	138	27	
25000	0.0025	6665	5	141	8	8	138	27	
25100	0.00251	6665	5	141	8	8	138	27	
25200	0.00252	6665	5	141	8	8	138	27	
25300	0.00253	6665	5	141	8	8	138	27	
25400	0.00254	6664	5	141	8	9	137	27	
25500	0.00255	6664	5	141	8	9	137	27	
25600	0.00256	6663	5	141	8	10	136	27	
25700	0.00257	6661	6	140	8	11	135	27	
25800	0.00258	6661	6	140	8	11	135	27	
25900	0.00259	6661	6	140	8	11	135	27	
26000	0.0026	6661	6	140	8	11	135	27	
26100	0.00261	6661	6	140	8	11	135	27	
26200	0.00262	6661	6	140	8	11	135	27	
26300	0.00263	6661	6	139	8	11	134	28	
26400	0.00264	6661	6	139	8	11	134	28	
26500	0.00265	6661	6	139	8	11	134	28	
26600	0.00266	6661	6	139	8	11	134	28	
26700	0.00267	6661	6	139	8	11	134	28	
26800	0.00268	6661	6	139	8	11	134	28	
26900	0.00269	6661	6	139	8	11	134	28	
27000	0.0027	6661	6	138	8	11	133	29	
27100	0.00271	6661	6	138	8	11	133	29	
27200	0.00272	6661	6	138	8	11	133	29	
27300	0.00273	6661	6	138	8	11	133	29	
27400	0.00274	6661	6	138	8	11	133	29	
27500	0.00275	6661	6	138	8	11	133	29	
27600	0.00276	6661	6	138	8	11	133	29	
27700	0.00277	6661	6	138	8	11	133	29	
27800	0.00278	6661	6	138	8	11	133	29	
27900	0.00279	6660	6	138	8	12	132	29	
28000	0.0028	6660	6	138	8	12	132	29	
28100	0.00281	6660	6	138	8	12	132	29	
28200	0.00282	6660	6	138	8	12	132	29	
28300	0.00283	6660	6	138	8	12	132	29	
28400	0.00284	6660	6	138	8	12	132	29	
28500	0.00285	6660	6	137	8	12	131	30	
28600	0.00286	6660	6	137	8	12	131	30	
28700	0.00287	6660	6	137	8	12	131	30	
28800	0.00288	6660	6	137	8	12	131	30	
28900	0.00289	6660	6	137	8	12	131	30	
29000	0.0029	6660	6	137	8	12	131	30	
29100	0.00291	6659	5	137	9	11	1	131	29	
29200	0.00292	6659	5	137	9	11	1	131	29	
29300	0.00293	6659	5	136	9	11	1	130	30	
29400	0.00294	6658	5	136	10	11	130	30	
29500	0.00295	6658	5	136	10	11	130	30	
29600	0.00296	6658	5	136	10	11	130	30	
29700	0.00297	6656	1	5	136	10	12	129	29	
29800	0.00298	6656	1	5	136	10	12	129	29	
29900	0.00299	6655	136	5	11	12	129	29	
30000	0.003	6655	136	5	11	12	129	29	
30100	0.00301	6655	136	5	11	12	129	29	
30200	0.00302	6655	136	5	11	12	129	29	
30300	0.00303	6655	135	5	11	12	128	30	
30400	0.00304	6655	135	5	11	12	128	30	
30500	0.00305	6655	135	5	11	12	128	30	
30600	0.00306	6655	135	5	11	12	128	30	
30700	0.00307	6655	135	5	11	12	128	30	
30800	0.00308	6655	135	5	11	12	128	30	
30900	0.00309	6655	135	5	11	12	128	30	
31000	0.0031	6655	135	5	11	12	128	30	
31100	0.00311	6655	134	4	12	11	127	31	
31200	0.00312	6655	134	4	12	11	127	31	
31300	0.00313	6654	134	4	12	11	1	127	30	
31400	0.00314	6654	134	4	12	11	1	127	30	
31500	0.00315	6653	133	5	12	11	1	127	30	
31600	0.00316	6653	133	5	12	11	1	127	30	
31700	0.00317	6653	133	5	12	11	1	127	30	
31800	0.00318	6653	133	5	12	11	1	127	30	
31900	0.00319	6653	133	5	12	11	1	127	30	
32000	0.0032	6653	133	5	12	11	1	127	30	
32100	0.00321	6653	133	5	12	11	1	127	30	
32200	0.00322	6652	133	5	13	11	127	30	
32300	0.00323	6652	133	5	13	11	127	30	
32400	0.00324	6652	133	5	13	11	127	30	
32500	0.00325	6652	133	5	13	11	127	30	
32600	0.00326	6652	133	5	13	11	127	30	
32700	0.00327	6652	133	5	13	11	127	30	
32800	0.00328	6651	132	6	13	11	127	30	
32900	0.00329	6651	132	6	13	11	127	30	
33000	0.0033	6651	132	6	13	11	127	30	
33100	0.00331	6651	132	6	13	11	127	30	
33200	0.00332	6651	132	6	13	11	127	30	
33300	0.00333	6651	132	6	13	11	127	30	
33400	0.00334	6651	132	6	13	11	127	30	
33500	0.00335	6651	131	6	13	11	126	31	
33600	0.00336	6651	131	6	13	11	126	31	
33700	0.00337	6651	131	6	13	11	126	31	
33800	0.00338	6651	131	6	13	11	126	31	
33900	0.00339	6651	130	6	13	11	125	32	
34000	0.0034	6651	130	6	13	11	125	32	
